# Polymarket Sniper V5 — Session Log
# Generated: 2026-03-02 17:53:35
# Snapshot rows logged every ~15s. TRADE_EVENT rows on buy/sell/settle.
#
# SNAPSHOT FIELDS:
#   Timestamp      — Wall-clock time of snapshot
#   SimBal         — Simulated wallet balance (USD)
#   LiveBal        — Live Polymarket wallet balance (USD)
#   RiskBankroll   — Current risk-adjusted bankroll available for bets (USD)
#   TimeRem        — Time remaining in current 5-min window (MM:SS)
#   BTC_Price      — Live BTC/USD price from Kraken WS / Binance fallback
#   BTC_Open       — BTC price at window open (Kraken REST)
#   BTC_Diff       — BTC_Price minus BTC_Open (USD)
#   BTC_Range      — Intra-window high-low price range (USD)
#   Odds_Score     — Polymarket UP-DN bid skew in cents (+ve = UP favoured)
#   Trend_4H       — 4-hour macro trend direction (S-UP/M-UP/W-UP/NEUTRAL/W-DOWN/M-DOWN/S-DOWN)
#   Trend_1H       — 1-hour trend direction (same scale)
#   RSI_1m         — 14-period RSI on 1-minute Binance candles
#   ATR_5m         — 5-period Average True Range on 1-minute candles (USD)
#   Sig_Slingshot  — Slingshot scanner signal this tick (WAIT/OFF/BET_UP/BET_DOWN)
#   Sig_Cobra      — Cobra scanner signal this tick
#   Sig_CoiledCobra— Coiled Cobra (CCO) scanner signal this tick
#   Sig_Flag       — BullFlag scanner signal this tick
#   Master_Score   — Net scanner consensus: (# UP signals) minus (# DOWN signals)
#   Master_Status  — Aggregate direction: BUY_UP / BUY_DN / NEUTRAL
#   Active_Scanners— Count of scanners firing a BET signal this tick
#   UP_Price       — Polymarket UP option midpoint price
#   DN_Price       — Polymarket DOWN option midpoint price
#   UP_Bid         — Polymarket UP option best bid
#   DN_Bid         — Polymarket DOWN option best bid
#   Shares_UP      — Current UP shares held
#   Shares_DN      — Current DOWN shares held
#
# TRADE_EVENT FIELDS (interleaved rows):
#   TRADE_EVENT,Time,Type,Side,Amount,ExecPrice,SigPrice,Slippage,Shares,RSI,Trend,RiskBal,MainBal,Note
Timestamp,SimBal,LiveBal,RiskBankroll,TimeRem,BTC_Price,BTC_Open,BTC_Diff,BTC_Range,Odds_Score,Trend_4H,Trend_1H,RSI_1m,ATR_5m,Sig_Slingshot,Sig_Cobra,Sig_CoiledCobra,Sig_Flag,Master_Score,Master_Status,Active_Scanners,UP_Price,DN_Price,UP_Bid,DN_Bid,Shares_UP,Shares_DN
2026-03-02 17:53:38,100.00,94.74,100.00,00:00,0.00,0.00,0.00,0.00,0,NEUTRAL,NEUTRAL,50.0,0.00,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.500,0.500,0.500,0.500,0.00,0.00
2026-03-02 17:53:54,100.00,94.74,100.00,01:07,69031.92,69295.20,-263.28,263.28,-97.0,S-UP,S-UP,47.4,170.15,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.015,0.985,0.020,0.990,0.00,0.00
2026-03-02 17:54:09,100.00,94.74,100.00,00:51,68938.10,69295.20,-357.10,357.10,-99.0,S-UP,S-UP,44.5,167.42,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.010,0.995,0.010,1.000,0.00,0.00
2026-03-02 17:54:24,100.00,94.74,100.00,00:36,68817.90,69295.20,-477.30,477.30,-99.0,S-UP,S-UP,42.1,186.07,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.010,0.995,0.010,1.000,0.00,0.00
2026-03-02 17:54:40,100.00,94.74,100.00,00:21,68937.40,69295.20,-357.80,499.30,-99.1,S-UP,S-UP,45.9,189.13,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.009,0.995,0.009,1.000,0.00,0.00
2026-03-02 17:54:56,100.00,94.74,100.00,00:05,68924.10,69295.20,-371.10,499.30,-99.1,S-UP,S-UP,45.6,199.35,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.009,0.995,0.009,1.000,0.00,0.00
TRADE_EVENT,2026-03-02 17:54:59,SETTLE,DOWN,0.00,1.00000,1.00000,0.00000,0.00,0.00,N/A,0.00,100.00,Win: DOWN | PnL: 0.00
2026-03-02 17:55:11,100.00,94.74,100.00,04:50,68948.40,68948.40,0.00,0.00,13.0,S-UP,S-UP,46.3,165.57,OFF,OFF,OFF,OFF,0,NEUTRAL,0,0.565,0.435,0.570,0.440,0.00,0.00
TRADE_EVENT,2026-03-02 17:55:16,BUY,UP,10.00,0.67000,0.67000,0.00000,14.93,49.23,S-UP,0.00,90.00,BET_UP_MOM|Leader @ 10s: UP 68.0¢
2026-03-02 17:55:27,90.00,94.74,90.00,04:34,69073.40,68948.40,125.00,125.00,43.0,S-UP,S-UP,50.2,188.86,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6907070.0c > Max 80.0c,1,BUY_UP,1,0.720,0.285,0.730,0.300,14.93,0.00
2026-03-02 17:55:42,90.00,94.74,90.00,04:18,69064.00,68948.40,115.60,138.30,39.1,S-UP,S-UP,49.7,194.33,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6905590.0c > Max 80.0c,1,BUY_UP,1,0.695,0.305,0.700,0.309,14.93,0.00
2026-03-02 17:55:59,90.00,94.74,90.00,04:02,69062.60,68948.40,114.20,138.30,45.0,S-UP,S-UP,49.8,194.33,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6905920.0c > Max 80.0c,1,BUY_UP,1,0.725,0.275,0.730,0.280,14.93,0.00
2026-03-02 17:56:14,90.00,94.74,90.00,03:46,69157.30,68948.40,208.90,208.90,70.0,S-UP,S-UP,52.8,175.73,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6915470.0c > Max 80.0c,1,BUY_UP,1,0.850,0.150,0.860,0.160,14.93,0.00
2026-03-02 17:56:29,90.00,94.74,90.00,03:31,69130.80,68948.40,182.40,208.90,65.0,S-UP,S-UP,51.9,175.73,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6912401.0c > Max 80.0c,1,BUY_UP,1,0.820,0.175,0.830,0.180,14.93,0.00
2026-03-02 17:56:45,90.00,94.74,90.00,03:16,69059.20,68948.40,110.80,208.90,43.1,S-UP,S-UP,49.4,181.74,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6904913.0c > Max 80.0c,1,BUY_UP,1,0.715,0.285,0.720,0.289,14.93,0.00
2026-03-02 17:57:00,90.00,94.74,90.00,03:00,68962.70,68948.40,14.30,208.90,6.0,S-UP,S-UP,46.6,207.42,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6895643.0c > Max 80.0c,1,BUY_UP,1,0.530,0.470,0.540,0.480,14.93,0.00
2026-03-02 17:57:15,90.00,94.74,90.00,02:45,68924.00,68948.40,-24.40,240.80,5.0,S-UP,S-UP,47.0,201.95,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6896449.0c > Max 80.0c,1,BUY_UP,1,0.530,0.475,0.530,0.480,14.93,0.00
2026-03-02 17:57:30,90.00,94.74,90.00,02:30,68904.20,68948.40,-44.20,253.10,-21.0,S-UP,S-UP,44.8,208.22,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6889412.0c > Max 80.0c,1,BUY_UP,1,0.400,0.600,0.400,0.610,14.93,0.00
2026-03-02 17:57:46,90.00,94.74,90.00,02:15,68912.10,68948.40,-36.30,253.10,1.0,S-UP,S-UP,46.0,208.22,OFF,OFF,WAIT_COIL_DATA,SKIP|Price 6893426.0c > Max 80.0c,1,BUY_UP,1,0.505,0.495,0.510,0.500,14.93,0.00
